,image_name,pointRate_col,label_x,label_y
0,H0018.jpg,0.4957627118644068,1053.16,1030.1
1,N0148.jpg,0.486346516007533,1033.44,1136.66
2,N0051.jpg,0.4924670433145009,1046.37,819.24
3,V0288.jpg,0.4948210922787194,1051.87,966.61
4,V0357.jpg,0.4891713747645951,1039.28,1123.77
5,N0052.jpg,0.4811676082862524,1022.67,1151.37
6,N0038.jpg,0.4995291902071563,1061.12,1141.72
7,V0183.jpg,0.4896421845574388,1040.51,1030.5
8,H0016.jpg,0.4750470809792844,1009.14,975.72
9,P0027.jpg,0.4609227871939736,979.0,1069.62
10,V0149.jpg,0.487758945386064,1036.15,1080.68
11,V0072.jpg,0.4750470809792844,1009.69,1033.15
12,V0060.jpg,0.4872881355932203,1035.5,1102.08
13,V0112.jpg,0.4646892655367232,987.13,1063.89
14,V0282.jpg,0.4491525423728814,954.38,1052.56
15,N0158.jpg,0.493879472693032,1049.8,1089.77
16,V0013.jpg,0.4948210922787194,1051.47,1048.78
17,N0013.jpg,0.4887005649717514,1038.42,1113.73
18,P0163.jpg,0.4637476459510358,985.18,1072.02
19,V0258.jpg,0.4830508474576271,1026.53,1123.97
20,N0108.jpg,0.4722222222222222,1003.16,1124.81
21,N0084.jpg,0.4882297551789077,1037.0,1134.88
22,V0142.jpg,0.486346516007533,1033.71,1067.03
23,V0278.jpg,0.4929378531073446,1047.63,1078.81
24,N0128.jpg,0.4849340866290019,1030.55,1117.59
25,N0134.jpg,0.4806967984934087,1021.93,1087.44
26,N0097.jpg,0.4759887005649718,1011.34,1181.22
27,V0331.jpg,0.4901129943502825,1041.14,1023.87
28,V0038.jpg,0.4722222222222222,1003.71,1054.94
29,N0120.jpg,0.4651600753295669,988.96,1107.58
30,V0115.jpg,0.4887005649717514,1038.62,1026.98
31,V0165.jpg,0.4806967984934087,1021.88,1113.68
32,P0153.jpg,0.4788135593220339,1017.46,1041.53
33,N0088.jpg,0.4849340866290019,1030.7,1134.87
34,N0136.jpg,0.4759887005649718,1011.4,1043.89
35,V0069.jpg,0.4830508474576271,1026.29,1107.53
36,N0002.jpg,0.4990583804143126,1060.48,1006.33
37,V0050.jpg,0.4919962335216573,1045.74,1058.61
38,N0122.jpg,0.4774011299435028,1014.29,1080.08
39,V0312.jpg,0.487758945386064,1036.15,1140.01
40,N0090.jpg,0.486346516007533,1033.34,1133.12
41,N0011.jpg,0.4759887005649718,1011.46,1025.56
42,V0106.jpg,0.4901129943502825,1041.12,1077.28
43,V0290.jpg,0.480225988700565,1020.66,1099.32
44,V0239.jpg,0.4764595103578154,1012.97,1100.98
45,P0086.jpg,0.4915254237288136,1044.81,1150.24
46,V0215.jpg,0.493879472693032,1049.1,1031.92
47,P0090.jpg,0.4943502824858757,1050.89,1051.55
48,N0048.jpg,0.4985875706214689,1059.54,1066.1
49,V0377.jpg,0.4599811676082863,977.28,1246.46
50,P0141.jpg,0.4245152354570637,613.11,651.45
51,V0336.jpg,0.4962335216572505,1054.19,1024.76
52,N0132.jpg,0.4868173258003766,1034.29,1140.55
53,N0092.jpg,0.486346516007533,1033.24,1121.99
54,N0008.jpg,0.4783427495291902,1016.49,1045.45
55,N0080.jpg,0.4755178907721281,1010.3,1009.85
56,V0204.jpg,0.4736346516007533,1006.42,926.75
57,P0103.jpg,0.49930747922437674,721.99,695.25
58,V0227.jpg,0.4929378531073446,1047.04,1156.67
59,N0126.jpg,0.4722222222222222,1003.98,1126.55
60,V0032.jpg,0.467984934086629,994.87,1105.45
61,P0138.jpg,0.4981167608286252,1058.57,1021.27
62,N0114.jpg,0.4750470809792844,1009.36,1160.7
63,H0025.jpg,0.486346516007533,1033.55,1041.29
64,P0160.jpg,0.3234072022160665,467.5,740.84
65,N0076.jpg,0.4797551789077213,1019.51,1042.03
66,N0104.jpg,0.4769303201506591,1013.86,1048.95
67,V0296.jpg,0.4910546139359699,1043.11,1064.39
