,image_name,pointRate_col,label_x,label_y
0,V0284.jpg,0.6247645951035782,1327.66,1036.3
1,P0128.jpg,0.6049905838041432,1285.72,1049.52
2,P0003.jpg,0.6506591337099812,1382.23,854.73
3,V0313.jpg,0.6200564971751412,1317.05,1018.49
4,V0082.jpg,0.6534839924670434,1388.59,936.45
5,P0065.jpg,0.6685499058380414,1420.27,1080.71
6,P0004.jpg,0.6299435028248588,1338.57,1026.84
7,V0179.jpg,0.6916195856873822,1469.55,1020.5
8,V0071.jpg,0.6049905838041432,1285.48,988.04
9,V0053.jpg,0.6407721280602636,1361.41,957.67
10,P0092.jpg,0.614406779661017,1305.97,1058.93
11,V0338.jpg,0.6360640301318268,1351.1,1047.95
12,P0006.jpg,0.6228813559322034,1323.27,1006.07
13,P0179.jpg,0.6271186440677966,1332.3,973.31
14,V0003.jpg,0.6200564971751412,1317.02,997.44
15,V0243.jpg,0.652542372881356,1386.08,1035.42
16,V0256.jpg,0.6125235404896422,1301.7,1146.79
17,V0324.jpg,0.6167608286252354,1310.7,958.13
18,V0002.jpg,0.6049905838041432,1285.82,1080.47
19,P0002.jpg,0.6497175141242938,1380.41,1087.76
20,P0170.jpg,0.6167608286252354,1310.09,1034.57
21,V0294.jpg,0.620527306967985,1318.24,970.64
22,P0045.jpg,0.6483050847457628,1377.66,709.37
23,V0034.jpg,0.6111111111111112,1298.05,771.78
24,V0083.jpg,0.6129943502824858,1302.78,1011.93
25,V0194.jpg,0.6129943502824858,1302.6,1009.07
26,V0052.jpg,0.620527306967985,1318.11,1027.9
27,P0075.jpg,0.6115819209039548,1299.07,1040.06
28,P0053.jpg,0.6068738229755178,1289.71,1050.68
29,V0129.jpg,0.6370056497175142,1353.41,1090.58
30,P0195.jpg,0.6760828625235404,1436.24,1106.36
31,V0323.jpg,0.6054613935969868,1286.54,1137.76
32,V0138.jpg,0.617231638418079,1311.66,1119.42
33,V0182.jpg,0.6224105461393596,1322.34,985.69
34,P0042.jpg,0.623352165725047,1324.72,996.3
35,P0034.jpg,0.602165725047081,1279.11,997.01
36,P0036.jpg,0.6459510357815442,1372.26,882.61
37,V0098.jpg,0.6092278719397364,1294.58,1012.99
38,P0181.jpg,0.6671374764595104,1417.69,1268.04
39,V0212.jpg,0.60969868173258,1295.82,1010.7
40,P0032.jpg,0.6497175141242938,1380.08,976.37
41,N0025.jpg,0.6064030131826742,1288.3,1143.68
42,P0158.jpg,0.6106403013182674,1297.71,1037.62
43,N0144.jpg,0.6257062146892656,1329.99,1142.33
44,P0147.jpg,0.696798493408663,1480.15,1132.87
45,P0107.jpg,0.6435969868173258,1367.51,991.85
46,P0015.jpg,0.6854990583804144,1456.02,1075.9
47,V0318.jpg,0.6322975517890772,1343.54,1039.08
48,P0165.jpg,0.6671374764595104,1417.99,1058.39
49,V0054.jpg,0.6398305084745762,1359.1,1164.41
50,V0330.jpg,0.6952908587257618,1004.44,989.16
51,P0212.jpg,0.6073446327683616,1290.44,955.27
52,V0181.jpg,0.6398891966759003,924.77,1049.87
53,V0332.jpg,0.6643126177024482,1411.5,1282.42
54,P0108.jpg,0.6285310734463276,1335.11,1045.36
55,N0030.jpg,0.608286252354049,1292.65,1058.34
56,P0001.jpg,0.6148775894538606,1306.81,1083.85
57,P0185.jpg,0.6530131826741996,1387.22,1070.86
58,P0164.jpg,0.603578154425612,1282.14,1014.21
59,P0176.jpg,0.6694915254237288,1422.62,977.38
60,V0277.jpg,0.620527306967985,1318.71,989.86
61,P0209.jpg,0.6454802259887006,1371.43,1003.58
62,N0069.jpg,0.6318267419962336,1342.4,1037.67
63,N0005.jpg,0.6153483992467044,1307.84,1049.57
64,N0031.jpg,0.6760828625235404,1436.97,964.34
65,V0035.jpg,0.6134651600753296,1303.94,1036.77
66,P0037.jpg,0.6534839924670434,1388.73,1076.49
67,V0244.jpg,0.60075329566855,1276.12,1051.24
68,V0012.jpg,0.6779661016949152,1440.49,1004.87
69,V0124.jpg,0.6225761772853186,899.52,735.85
70,N0087.jpg,0.6252354048964218,1328.29,1072.12
71,P0110.jpg,0.6398305084745762,1359.17,1093.69
72,P0031.jpg,0.6115819209039548,1299.03,1029.24
73,V0048.jpg,0.6148775894538606,1306.16,1075.15
74,V0027.jpg,0.6191148775894538,1315.67,993.44
75,V0094.jpg,0.6153483992467044,1307.33,1051.7
76,V0354.jpg,0.6214689265536724,1320.57,1067.57
77,V0176.jpg,0.6129943502824858,1302.41,1033.29
78,V0333.jpg,0.620527306967985,1318.4,902.12
79,P0213.jpg,0.6195856873822976,1316.21,926.54
80,P0172.jpg,0.6195856873822976,1316.07,1007.61
81,V0160.jpg,0.621939736346516,1321.46,1033.09
82,P0060.jpg,0.6789077212806026,1442.52,1166.92
83,V0130.jpg,0.6224105461393596,1322.12,1010.23
84,P0013.jpg,0.6111111111111112,1298.95,1013.13
85,V0302.jpg,0.6092278719397364,1294.26,950.15
86,V0363.jpg,0.6125235404896422,1301.9,1178.74
87,P0016.jpg,0.6591337099811676,1400.69,1010.77
88,V0335.jpg,0.614406779661017,1305.38,1047.78
89,V0104.jpg,0.6384180790960452,1356.56,945.67
90,P0072.jpg,0.621939736346516,1321.27,970.64
91,N0043.jpg,0.6162900188323918,1309.66,1086.25
92,P0175.jpg,0.6106403013182674,1297.68,998.62
93,V0233.jpg,0.6125235404896422,1301.31,989.26
94,P0033.jpg,0.6671374764595104,1417.56,1048.76
95,V0122.jpg,0.6167608286252354,1310.88,1088.68
96,P0173.jpg,0.6139359698681732,1304.49,1035.25
97,V0298.jpg,0.6379472693032016,1355.17,1062.08
98,P0029.jpg,0.6031073446327684,1281.79,1005.86
99,V0385.jpg,0.6365348399246704,1352.35,1047.65
100,P0206.jpg,0.6224105461393596,1322.34,1021.75
101,V0166.jpg,0.664783427495292,1412.33,1042.42
102,P0054.jpg,0.6530131826741996,1387.1,1014.49
103,V0317.jpg,0.6120527306967984,1300.6,978.09
104,P0009.jpg,0.6002824858757062,1275.09,931.41
105,V0255.jpg,0.6412429378531074,1362.55,1033.18
106,V0085.jpg,0.6031073446327684,1281.69,1001.03
107,V0092.jpg,0.6120527306967984,1300.37,1046.44
108,V0184.jpg,0.6191148775894538,1315.82,976.1
109,V0246.jpg,0.6101694915254238,1296.7,982.13
110,P0102.jpg,0.6087570621468926,1293.49,991.99
111,V0022.jpg,0.623352165725047,1324.2,1027.04
112,V0158.jpg,0.6087570621468926,1293.32,1116.66
113,P0123.jpg,0.6257062146892656,1329.47,1089.01
114,P0201.jpg,0.6045197740112994,1284.05,924.69
115,P0055.jpg,0.6487758945386064,1378.92,963.06
116,V0222.jpg,0.652542372881356,1386.01,1010.8
117,V0107.jpg,0.6285310734463276,1335.83,983.39
118,P0166.jpg,0.6322975517890772,1343.69,1014.84
119,P0188.jpg,0.6125235404896422,1301.07,1005.23
120,P0068.jpg,0.660075329566855,1402.84,956.6
121,P0168.jpg,0.6026365348399246,1280.05,1137.95
122,V0329.jpg,0.6257062146892656,1329.76,960.67
123,V0365.jpg,0.603578154425612,1282.11,1012.72
124,N0068.jpg,0.6120527306967984,1300.74,983.0
125,P0035.jpg,0.6384180790960452,1356.02,1081.06
126,P0071.jpg,0.6026365348399246,1280.05,1097.36
127,P0030.jpg,0.6040489642184558,1283.31,994.15
128,V0131.jpg,0.6139359698681732,1304.99,1028.78
129,P0059.jpg,0.6756120527306968,1435.02,860.36
130,N0073.jpg,0.602165725047081,1279.97,1041.02
131,P0191.jpg,0.6177024482109228,1312.25,1085.98
